Gene,m1,m2,m3,m4,m5,m6,m7,m8,m9
1700047E10Rik,0,0,0,0,0,0,0,0,0
1700047G03Rik,0,0,0,0,0,0,0,0,0
1700047I17Rik2,0,0,0,0,0,0,0,0,0
1700047L14Rik,0,0,0,0,0,0,0,0,0
1700047M11Rik,16.57078981,22.66024354,16.20936487,20.09805437,16.24731589,14.57008575,28.76267167,36.75946055,32.48421294
1700048M11Rik,0,0,0,0,0,0,0,0,0
1700048O20Rik,6.444196037,11.33012177,16.20936487,14.35575312,34.20487556,27.68316293,49.17489027,16.42443982,30.45394963
1700049E15Rik,0,0,0,0,0,0,0,0,0
1700049E22Rik,0,0,0,0,0,0,0,0,0
1700049G17Rik,70.8861564,61.8006642,57.27308922,41.15315894,86.36731078,64.10837732,77.93756194,63.35141074,88.31645393
1700049L16Rik,0,0,0,0,0,0,0,0,0
1700051A21Rik,0,0,0,0,0.855121889,0,0,0,0
1700052I22Rik,0,0,0,0,0,0,0,0,0
1700052K11Rik,60.75956263,64.89069741,46.46684597,50.72366102,29.07414422,40.79624011,46.39140592,38.32369291,42.63552948
1700052N19Rik,169.3902958,149.3516051,123.191173,179.9254391,114.5863331,125.3027375,123.4011397,105.5856846,107.6039554
1700054A03Rik,0,0,0,0,0,0,0,0,0
1700054K19Rik,0,0,0,0,0,0,0,0,0
1700054M17Rik,0,1.03001107,0,0.957050208,1.710243778,0,0,1.564232364,1.015131654
1700054O13Rik,0,0,1.080624325,0,0,0,0,0,0
1700055C04Rik,0,0,0,0,0,0,0,0,0
1700055N04Rik,0,0,0,1.914100416,0,0,0,0,0
1700056E22Rik,0,0,0,0,0,0,0,0,0
1700057G04Rik,0,0,0,0,0,0,0,0,0
1700057H15Rik,0,0,0,0,0,1.457008575,0,0,0
1700058G18Rik,0.920599434,0,2.16124865,0,0,0,0,0,0
1700060C16Rik,0,0,0,0,0,0,0,0,0
1700060C20Rik,0,0,0,0,0,0,0,0,0
1700061F12Rik,0,0,0,0,0,0,0,0,0
1700061G19Rik,0,0,0,0,0,0,1.855656237,1.564232364,2.030263309
1700061I17Rik,0,0,0,0,0,0,0,0,0
1700063A18Rik,0,0,0,0,0,0,0,0,0
1700063D05Rik,3.682397735,1.03001107,6.483745949,1.914100416,4.275609444,2.914017151,1.855656237,4.692697092,3.045394963
1700063O14Rik,2.761798301,6.18006642,4.322497299,0.957050208,0.855121889,5.828034302,3.711312473,2.346348546,0
1700064J06Rik,0,0,0,0,0,0,0,0,0
1700064M15Rik,3.682397735,0,0,2.871150624,0.855121889,0,0,1.564232364,0
1700065D16Rik,0.920599434,0,0,0,0,0,0,0,0
1700065I16Rik,0,0,0,0,0,0,0,0,0
1700065I17Rik,0,0,0,0,0.855121889,0,0,2.346348546,0
1700065J11Rik,0,0,0,0,0,0,0,0,0
1700065J18Rik,0.920599434,0,0,0,0.855121889,0,0,0.782116182,0
1700065O20Rik,0,0,0,0,0,0,0,0,0
1700066B17Rik,0,0,0,0,0,0,0,0,1.015131654
1700066B19Rik,0.920599434,0,1.080624325,0,0,0,0,0,0
1700066J24Rik,0,0,0,0,0,0,0.927828118,0,0
1700066M21Rik,262.3708386,246.1726457,219.3667379,151.2139329,173.5897434,118.0176946,160.5142645,176.7582571,195.9204093
1700066N21Rik,0,0,0,0,0,0,0,0,0
1700066O22Rik,0,0,0,0,0,0,0,0.782116182,0
1700067G17Rik,0,0,0,0,0,0,0,0,0
1700067K01Rik,0,1.03001107,1.080624325,0,0,4.371025726,0,0,2.030263309
1700067P10Rik,0,0,0,0,0,0,0,0,0
1700069L16Rik,0,2.06002214,0,0,1.710243778,0,0,0,0
1700069P05Rik,0,0,0,0,0,0,0,0,0
1700071K01Rik,0,0,1.080624325,0,0,0,0,0.782116182,0
1700071M16Rik,0,0,1.080624325,0,0,0,0,0,0
1700072B07Rik,0,0,0,0,0,0,0,0,0
1700072O05Rik,0,0,0,0,0,0,0,0,0
1700073E17Rik,0,1.03001107,1.080624325,0.957050208,0.855121889,1.457008575,0.927828118,0.782116182,1.015131654
1700074H08Rik,0,0,0,0,0,0,0,0,0
1700074P13Rik,0,0,0,0,0,0,0,0,0
1700080E11Rik,0,0,0,0,0,0,0,0,0
1700080N15Rik,0,0,0,0,0,0,0,0,0
1700080O16Rik,0,0,0,0,0,0,0,0,0
1700081H04Rik,0,0,0,0,0,0,0,0,0
1700081H22Rik,0,0,0,0,0,0,0,0,0
1700084C01Rik,70.8861564,55.62059778,65.91808382,89.96271954,80.38145756,58.28034302,51.95837463,67.26199165,45.68092444
1700084E18Rik,3.682397735,1.03001107,1.080624325,0.957050208,0.855121889,2.914017151,0,0,0
1700084F23Rik,0,0,0,0,0,0,0,0,0
1700084J12Rik,1.841198868,0,1.080624325,0,0,0,1.855656237,0,0
1700085B03Rik,0,0,0,0,0,0,0,0,0
1700085C21Rik,0,0,0,0,0,0,0,0,0
1700086L19Rik,217.2614664,167.8918044,207.4798704,195.2382424,361.716559,416.7044526,222.6787484,178.3224895,186.7842244
1700086O06Rik,23.93558528,15.45016605,37.82185137,18.18395395,21.37804722,39.33923154,24.12353108,18.77078837,27.40855467
1700088E04Rik,19.33258811,18.54019926,6.483745949,8.613451871,7.696097,14.57008575,7.422624947,17.98867218,18.27236978
1700091E21Rik,0,2.06002214,1.080624325,0,0,1.457008575,0.927828118,0,0
1700091H14Rik,0,0,0,0,0,0,0,0,0
1700092C02Rik,0,0,0,0,0,0,0,0,0
1700092C10Rik,0,0,0,0,0,0,0,0,0
1700092E19Rik,0,0,0,0,0,0,0,0,0
1700092K14Rik,0.920599434,0,0,0,0,1.457008575,0,0,0
1700092M07Rik,0,0,4.322497299,0,1.710243778,0,3.711312473,3.91058091,0
1700093K21Rik,0,1.03001107,0,0,0.855121889,0,0,0,2.030263309
1700094D03Rik,21.17378698,35.02037638,32.41872975,30.62560665,51.30731333,33.51119724,41.75226533,57.09448128,77.15000573
1700094J05Rik,0.920599434,1.03001107,1.080624325,0.957050208,0,0,0,0,0
1700094M24Rik,0,0,0,0,0,0,0,0,0
1700095A21Rik,0,0,0,0,0,0,0,0,0
1700095B10Rik,0,0,0,0,0,0,0,0,0
1700095B22Rik,5.523596603,12.36013284,8.644994599,8.613451871,17.95755967,14.57008575,12.98959366,14.07809127,10.15131654
1700096J18Rik,0,0,1.080624325,0,0,0,0,0,0
1700096K18Rik,12.88839207,15.45016605,20.53186217,19.14100416,11.11658456,8.742051453,12.98959366,13.29597509,7.10592158
1700097N02Rik,0,0,0,0,0,0,0,0,0
1700100L14Rik,0,0,0,0,0,0,0,0,0
1700101E01Rik,0,0,0,0,0,0,0,0,1.015131654
1700101I11Rik,1.841198868,8.240088559,6.483745949,8.613451871,4.275609444,7.285042877,0,7.039045637,5.075658272
1700101O22Rik,0,0,0,0,0,0,0,0,0
1700102H20Rik,0,1.03001107,2.16124865,0,0.855121889,0,0.927828118,0.782116182,0
1700102P08Rik,3.682397735,5.15005535,6.483745949,5.742301247,12.82682833,2.914017151,3.711312473,6.256929455,10.15131654
1700104A03Rik,0,1.03001107,1.080624325,0,0,0,0,0,0
1700105P06Rik,0.920599434,1.03001107,2.16124865,0.957050208,0,4.371025726,2.783484355,3.91058091,1.015131654
1700106J16Rik,0,0,0,0,0,0,0,0,0
1700108F19Rik,0,0,0,0,0,0,0,0,0
1700108J01Rik,0,0,0,0,0,0,0,0,0
1700109F18Rik,0,0,0,0,0,0,0,0,0
1700109G14Rik,0,0,0,0,0,0,0,0,0
1700109G15Rik,0,0,0,0,0,0,0,0,0
1700109H08Rik,23.93558528,17.51018819,19.45123785,6.699351455,26.50877856,29.14017151,27.83484355,26.59195019,27.40855467
1700109I08Rik,0,0,0,0,0,0,0,0,0
1700110C19Rik,6.444196037,4.12004428,11.88686757,4.78525104,4.275609444,14.57008575,5.56696871,7.821161819,7.10592158
1700110I01Rik,0,0,0,0,0,0,0,0,0
1700110K17Rik,0.920599434,1.03001107,2.16124865,0,0.855121889,0,0,1.564232364,1.015131654
1700110M21Rik,0,0,0,0,0,0,0,0,0
1700111N16Rik,0,0,0,0,0,0,0,0,0
1700112E06Rik,1.841198868,0,3.241872975,3.828200832,0.855121889,1.457008575,1.855656237,0,0
1700112H15Rik,0,0,0,0,0,0,0,0,0
1700112J05Rik,0,0,0,0,0,0,0,0,0
1700113A16Rik,2.761798301,7.21007749,6.483745949,7.656401663,3.420487556,5.828034302,4.639140592,7.039045637,2.030263309
1700113H08Rik,0,0,2.16124865,0,2.565365667,0,1.855656237,0,0
1700119H24Rik,0,0,0,0,0,0,0,0,0
1700120C14Rik,2.761798301,2.06002214,1.080624325,0.957050208,2.565365667,0,0.927828118,0,3.045394963
1700120E14Rik,0,0,0,0,0,0,0,0,0
1700120G07Rik,0,0,0,0,0,0,0,0,0
1700120K04Rik,0,1.03001107,0,0.957050208,0,1.457008575,0,0.782116182,0
1700121L16Rik,0,0,0,0,0,0,0,0,0
1700121N20Rik,0,0,0,0,0,0,0,0,0
1700122O11Rik,0,0,0,0,0,2.914017151,0,0,1.015131654
1700123I01Rik,0,0,0,0,0,0,0,0,0
1700123K08Rik,0,0,0,0,0,0,0,0,0
1700123L14Rik,0.920599434,0,0,0,0,1.457008575,0,0,2.030263309
1700123M08Rik,4.602997169,7.21007749,9.725618924,2.871150624,4.275609444,7.285042877,2.783484355,9.385394183,10.15131654
1700123O12Rik,0,0,0,0,0,0,0,0,0
1700123O20Rik,81.01275018,83.43089666,78.88557571,74.64991622,80.38145756,62.65136875,47.31923404,63.35141074,62.93816257
1700123O21Rik,12.88839207,2.06002214,6.483745949,3.828200832,6.840975111,5.828034302,3.711312473,8.603278001,7.10592158
1700125G02Rik,0,3.09003321,0,0,0.855121889,0,0,0.782116182,2.030263309
1700125G22Rik,0,0,0,0,0,0,0,0,1.015131654
1700125H03Rik,0,0,0,0,0,0,0,0,0
1700125H20Rik,2.761798301,0,1.080624325,0,0,0,0.927828118,0,0
1700126H18Rik,0,0,0,0,0,0,0,0,0
1700128A07Rik,0,0,0,0,0,0,0,0,0
1700128F08Rik,0.920599434,0,0,0,0,0,0,0.782116182,0
1700129C05Rik,0,0,0,0,0,0,0,0,0
1810006J02Rik,0,0,0,0,0,0,0,0,0
1810007C17Rik,0,1.03001107,0,0,0,1.457008575,0,0,1.015131654
1810007D17Rik,0,0,0,0,0,0,0,0,0
1810007I06Rik,0,0,0,0,0,0,0,0,0
1810008I18Rik,0,0,0,0,0,0,0,0,0
1810009A15Rik,71.80675584,74.16079704,61.59558652,72.7358158,54.72780089,36.42521439,64.94796828,43.01639001,53.80197768
1810009J06Rik,0,0,0,0,0,0,0,0,0
1810010D01Rik,0,0,2.16124865,0,0.855121889,0,0,0,1.015131654
1810010H24Rik,17.49138924,13.39014391,12.9674919,25.84035561,33.34975367,20.39812006,13.91742178,21.11713691,16.24210647
1810011H11Rik,3.682397735,5.15005535,1.080624325,5.742301247,0,4.371025726,3.711312473,3.128464728,3.045394963
1810011O10Rik,8.285394904,10.3001107,5.403121624,5.742301247,9.406340778,8.742051453,7.422624947,5.474813274,2.030263309
1810012K16Rik,0,2.06002214,2.16124865,3.828200832,1.710243778,0,1.855656237,3.128464728,2.030263309
1810013A23Rik,0,0,0,0,0,1.457008575,0,0.782116182,2.030263309
1810013D10Rik,145.4547105,109.1811734,100.4980622,147.385732,88.07755456,68.47940305,89.07149936,96.20029038,88.31645393
1810013L24Rik,306.5596115,337.8436309,392.2666299,410.5745392,438.677529,563.8623187,441.6461843,484.9120328,425.3401632
1810014B01Rik,14.72959094,8.240088559,11.88686757,15.31280333,20.52292533,14.57008575,22.26787484,7.039045637,11.1664482
1810018F18Rik,0,0,0,0,0,0,0,0,0
1810019D21Rik,0,0,0,0,0,0,0,0,1.015131654
1810019J16Rik,0,0,0,0,0,0,0,0,0
1810020O05Rik,0,5.15005535,2.16124865,1.914100416,1.710243778,1.457008575,0,6.256929455,4.060526617
1810021B22Rik,5.523596603,1.03001107,4.322497299,1.914100416,2.565365667,7.285042877,1.855656237,3.128464728,1.015131654
1810022K09Rik,21.17378698,18.54019926,9.725618924,18.18395395,17.95755967,10.19906003,17.62873425,20.33502073,21.31776474
1810024B03Rik,2.761798301,2.06002214,0,0.957050208,1.710243778,0,1.855656237,0.782116182,1.015131654
1810026B05Rik,153.7401054,133.9014391,154.5292785,140.6863806,248.8404697,151.5288919,124.3289679,158.7695849,199.9809359
1810026J23Rik,171.2314947,147.291583,140.4811622,229.6920499,223.186813,298.686758,232.8848577,218.9925309,187.799356
1810030O07Rik,177.6756907,156.5616826,146.9649082,114.8460249,131.6887709,118.0176946,136.3907334,138.4345642,140.0881683
1810032O08Rik,18.41198868,14.42015498,8.644994599,21.05510457,21.37804722,26.22615436,20.4122186,25.02771782,14.21184316
1810033B17Rik,0,0,0,0,0,0,0,0,1.015131654
1810034E14Rik,3.682397735,2.06002214,0,0.957050208,0,1.457008575,0,0.782116182,0
1810035I16Rik,0,0,0,0,0,0,0,0,0
1810037I17Rik,32.22098018,31.93034317,28.09623245,23.9262552,25.65365667,11.6560686,18.55656237,18.77078837,18.27236978
1810041L15Rik,337.8599922,314.1533763,280.9623245,572.3160243,849.9911576,694.9930905,520.5115744,503.6828212,422.2947682
1810043G02Rik,139.9311139,159.6517158,142.6424109,151.2139329,131.6887709,113.6466689,119.6898273,122.0101244,114.7098769
1810043H04Rik,24.85618471,38.11040959,35.66060272,29.66855645,20.52292533,32.05418866,23.19570296,32.06676346,19.28750143
1810044D09Rik,1.841198868,1.03001107,2.16124865,2.871150624,2.565365667,1.457008575,1.855656237,3.128464728,3.045394963
1810046K07Rik,0,0,0,0,0,0,0,0,0
1810053B23Rik,0,0,0,0,0,0,0,0,0
1810055G02Rik,71.80675584,74.16079704,70.24058112,68.90761497,70.11999489,87.42051453,63.09231205,59.44082983,72.07434746
1810058I24Rik,38.66517622,27.81029889,30.2574811,39.23905852,40.19072878,27.68316293,33.40181226,54.74813274,49.74145106
1810062G17Rik,0,1.03001107,0,0,0,0,0,0,0
1810062O18Rik,3.682397735,2.06002214,1.080624325,0.957050208,5.985853222,5.828034302,0.927828118,2.346348546,3.045394963
1810064F22Rik,0,0,0,1.914100416,0,0,0,0,0
1810065E05Rik,0,0,0,0,0,0,0,0,0
2010001E11Rik,0,0,0,0,0,0,0,0,0
2010001M06Rik,0.920599434,1.03001107,2.16124865,0.957050208,2.565365667,1.457008575,4.639140592,3.91058091,0
2010002M12Rik,7.36479547,5.15005535,2.16124865,0.957050208,2.565365667,0,6.494796828,7.821161819,4.060526617
2010003K11Rik,0,0,0,0,0,0,0,0,0
2010003O02Rik,18.41198868,12.36013284,9.725618924,11.48460249,6.840975111,8.742051453,8.350453065,10.94962655,12.18157985
2010005H15Rik,0,0,0,0,0,0,0,0,0
2010009K17Rik,0,0,0,0,0,0,0,0,0
2010010A06Rik,0,0,0,0,0,0,0,0,0
2010012O05Rik,62.6007615,60.77065313,64.83745949,66.03646435,63.27901978,71.3934202,75.15407759,66.47987546,65.98355753
2010015L04Rik,54.31536659,56.65060885,83.20807301,44.02430956,59.00341033,69.93641162,52.88620275,69.60834019,52.78684602
2010016I18Rik,0.920599434,0,0,0.957050208,0,0,0,0,0
2010106C02Rik,0,0,0,0,0,0,0,0,0
2010106E10Rik,0,0,0,0,0,0,0,0,0
2010107E04Rik,409.666748,481.0151697,377.1378894,528.2917148,371.1228998,308.885818,344.2242319,304.2431948,314.6908128
2010107G12Rik,4.602997169,3.09003321,2.16124865,0.957050208,0,1.457008575,0,3.128464728,4.060526617
2010107G23Rik,104.027736,107.1211513,74.56307841,81.34926767,76.96097,56.82333444,89.07149936,74.30103728,89.33158558
2010109A12Rik,0,0,2.16124865,0,1.710243778,2.914017151,4.639140592,0.782116182,5.075658272
2010109I03Rik,0.920599434,0,0,0,0.855121889,1.457008575,0,0,1.015131654
2010111I01Rik,227.3880602,214.2423025,247.4629704,232.5632005,193.2575469,205.4382091,206.9056704,193.1826969,218.2533057
2010204K13Rik,33.14157962,18.54019926,42.14434867,38.28200832,59.85853222,87.42051453,66.80362452,50.05543564,39.59013452
2010300C02Rik,3112.546686,3449.507073,3931.311294,4074.162735,4382.499681,5031.050611,4023.990549,3098.744313,2639.342301
2010308F09Rik,0.920599434,2.06002214,1.080624325,1.914100416,1.710243778,0,0,0,0
2010310C07Rik,0.920599434,0,2.16124865,0,0,0,0,0.782116182,0
2010315B03Rik,0,0,0,0,0,0,0,0,0
2010320M18Rik,23.93558528,26.78028782,16.20936487,25.84035561,11.11658456,17.48410291,13.91742178,14.86020746,15.22697481
2200002D01Rik,0,1.03001107,0,0,0,0,0,0,0
2200002J24Rik,0,0,0,0,0,0,0,0,0
2210010C04Rik,0,0,0,0,0,0,0,0,0
2210013O21Rik,100.3453383,82.40088559,86.44994599,104.3184727,105.1799923,71.3934202,50.10271839,91.50759329,63.95329422
2210015D19Rik,57.0771649,54.59058671,61.59558652,66.99351455,55.58292278,37.88222296,71.44276511,54.74813274,45.68092444
2210016F16Rik,79.17155131,71.07076383,69.15995679,69.86466518,49.59706956,39.33923154,59.38099957,49.27331946,49.74145106
2210016L21Rik,373.7633701,422.3045387,363.0897731,492.8808571,336.0629023,354.0530838,375.7703879,328.4887964,316.7210761
2210018M11Rik,242.1176511,233.8125129,284.2041974,186.6247905,248.8404697,359.8811181,360.925138,346.4774686,289.3125215
2210019I11Rik,0,0,0,0,0,0,0,0,0
2210039B01Rik,0,0,0,0,0,0,0,0,0
2210404J11Rik,32.22098018,36.05038745,24.85435947,27.75445603,30.784388,26.22615436,28.76267167,29.72041491,27.40855467
2210404O07Rik,0.920599434,0,0,0,0,0,0.927828118,1.564232364,0
2210404O09Rik,35.90337792,22.66024354,25.9349838,6.699351455,15.392194,17.48410291,19.48439049,23.46348546,24.3631597
2210407C18Rik,0,0,0,0,0,0,0,0,0
2210408F21Rik,27.61798301,30.9003321,27.01560812,32.53970707,25.65365667,45.16726584,25.97918731,39.1058091,26.39342301
2210408I21Rik,131.645719,131.841417,136.1586649,122.5024266,131.6887709,131.1307718,140.1020459,122.7922406,143.1335633
2210409D07Rik,0,0,0,1.914100416,0.855121889,0,0,0,0
2210409E12Rik,0,0,0,0,0,0,0,0,0
2210414B05Rik,0,0,0,0,0,0,0,0,0
2210416O15Rik,0,1.03001107,2.16124865,2.871150624,1.710243778,0,0,0,1.015131654
2210417A02Rik,0,0,0,0,0,1.457008575,0,0,0
2210417K05Rik,1.841198868,1.03001107,1.080624325,0.957050208,2.565365667,0,0.927828118,0,2.030263309
2210420H20Rik,0,0,0,0,0,0,0,0,0
2300002M23Rik,0,0,0,0,0,0,0,0,0
2300003K06Rik,0,0,0,0,0,0,0,0,0
2300005B03Rik,0,1.03001107,0,0,0,0,0,0,0
2300009A05Rik,52.47416773,42.23045387,36.74122704,30.62560665,35.91511933,34.96820581,22.26787484,35.97734437,19.28750143
2310001H17Rik,0,0,1.080624325,0,3.420487556,0,0.927828118,1.564232364,0
2310001K24Rik,0,0,1.080624325,0.957050208,0,0,1.855656237,0,0
2310002D06Rik,0,1.03001107,2.16124865,0,0,0,0,0.782116182,1.015131654
2310002F09Rik,24.85618471,31.93034317,35.66060272,38.28200832,11.11658456,24.76914578,25.97918731,31.28464728,24.3631597
2310002J15Rik,0,0,0,0,0.855121889,0,0,0,0
2310002L09Rik,2.761798301,0,0,0,0,0,0,0,0
2310003H01Rik,67.20375867,48.41052029,64.83745949,65.07941414,52.16243522,49.53829157,61.23665581,61.00506219,51.77171437
2310005A03Rik,0,1.03001107,0,0,0,0,0,0,0
2310005E17Rik,0,0,0,0,0,0,0,0,0
2310005G13Rik,0,0,1.080624325,0,0,0,0.927828118,0.782116182,0
2310007B03Rik,0,1.03001107,0,0,0.855121889,0,0,0.782116182,2.030263309
2310007L24Rik,0,0,0,0.957050208,0,0,0,0,1.015131654
2310008H04Rik,67.20375867,48.41052029,62.67621084,56.46596227,41.04585067,50.99530014,47.31923404,42.23427382,60.90789926
2310008H09Rik,188.7228839,188.4920258,157.7711514,189.4959412,304.4233924,321.9988952,217.1117797,214.2998338,194.9052776
2310008N11Rik,0.920599434,0,0,0,0,0,0,0,0
2310009A05Rik,38.66517622,50.47054243,29.17685677,54.55186185,41.04585067,32.05418866,20.4122186,32.06676346,24.3631597
2310009B15Rik,15.65019037,11.33012177,5.403121624,18.18395395,12.82682833,7.285042877,10.2061093,13.29597509,6.090789926
2310010J17Rik,13.80899151,13.39014391,20.53186217,14.35575312,15.392194,13.11307718,5.56696871,9.385394183,14.21184316
2310010M20Rik,0.920599434,1.03001107,0,0,0,0,1.855656237,3.91058091,0
2310011J03Rik,117.8367275,131.841417,110.2236811,156.9562341,101.7595048,106.361626,144.7411865,107.1499169,94.40724385
2310014F07Rik,0.920599434,0,1.080624325,0,0,0,0,0,0
2310014L17Rik,1.841198868,6.18006642,4.322497299,1.914100416,2.565365667,5.828034302,8.350453065,3.91058091,11.1664482
2310015A10Rik,45.10937226,53.56057564,59.43433787,42.11020915,42.75609444,52.45230872,38.04095285,50.05543564,66.99868918
2310015B20Rik,0.920599434,0,0,0,0,0,0,0,2.030263309
2310015D24Rik,0,0,0,0,0,0,1.855656237,0,0
2310016D03Rik,0,0,0,0,0,0,0,0,0
2310020H05Rik,0,0,0,0,0,0,0,0,0
2310022A10Rik,24.85618471,30.9003321,29.17685677,36.3679079,28.21902233,75.76444593,45.4635778,46.14485473,35.5296079
2310022B05Rik,234.7528556,244.1126236,278.8010758,339.7528238,267.6531512,243.3204321,267.2144981,281.5618255,265.9644934
2310030A07Rik,0,0,0,0,0,0,0,0,0
2310030G06Rik,13.80899151,7.21007749,6.483745949,0,1.710243778,1.457008575,4.639140592,3.128464728,2.030263309
2310033P09Rik,23.01498585,31.93034317,27.01560812,23.9262552,23.94341289,37.88222296,36.18529662,41.45215764,32.48421294
2310034C09Rik,0,0,0,0,0,0,0,0,0
2310034G01Rik,8.285394904,9.270099629,8.644994599,5.742301247,11.97170644,7.285042877,4.639140592,2.346348546,5.075658272
2310034O05Rik,0,0,0,0,0,0,0,0,0
2310035C23Rik,750.2885386,647.876963,713.2120544,647.9229908,659.2989763,661.4818933,757.1077446,709.379377,769.469794
2310036O22Rik,220.0232647,209.0922472,208.5604947,248.8330541,199.2434001,190.8681234,170.7203738,186.9257675,158.3605381
2310039H08Rik,27.61798301,17.51018819,11.88686757,36.3679079,21.37804722,14.57008575,8.350453065,16.42443982,19.28750143
2310039L15Rik,0,0,0,0,0,0,0,0,0
2310040G24Rik,1.841198868,0,1.080624325,0,1.710243778,2.914017151,3.711312473,2.346348546,5.075658272
2310042D19Rik,2.761798301,4.12004428,3.241872975,7.656401663,3.420487556,10.19906003,6.494796828,4.692697092,5.075658272
2310042E22Rik,0,0,0,0.957050208,0,0,0,0,0
2310043L19Rik,0,0,0,0,0,0,0,0,0
2310043O21Rik,0,0,0,0,0,0,0,0,0
2310044G17Rik,516.4562824,546.9358781,544.6346597,668.0210451,757.6379936,689.1650562,617.9335268,585.8050203,606.0335976
2310045N01Rik,99.42473885,71.07076383,82.12744869,85.1774685,69.264873,69.93641162,65.8757964,67.26199165,63.95329422
2310047M10Rik,110.4719321,120.5112952,92.93369194,76.56401663,80.38145756,74.30743735,89.07149936,74.30103728,73.08947911
2310050B05Rik,0.920599434,1.03001107,0,0.957050208,0,0,0.927828118,0,0
2310050C09Rik,0,0,0,0,0,0,0,0,0
2310057J18Rik,0,0,0,0,0,0,0,0,0
2310057M21Rik,29.45918188,37.08039852,34.5799784,51.68071123,46.176582,116.560686,86.28801501,103.239336,90.34671723
2310057N15Rik,0,0,0,0,0,0,0,0,0
2310061I04Rik,55.23596603,86.52092987,64.83745949,93.79092038,82.09170133,69.93641162,87.21584312,109.4962655,94.40724385
2310061J03Rik,24.85618471,27.81029889,23.77373515,22.01215478,18.81268156,18.94111148,17.62873425,13.29597509,11.1664482
2310061N02Rik,0,0,0,0,0,0,0,0,0
2310065F04Rik,0,0,0,0,0,0,0,0,0
2310067B10Rik,162.0255004,212.1822804,205.3186217,238.3055018,207.794619,234.5783807,217.1117797,214.2998338,200.9960676
2310068J16Rik,1.841198868,0,0,0,0,2.914017151,0,0.782116182,1.015131654
2310069B03Rik,0,0,0,0,0,0,0,0,0
2310069G16Rik,23.01498585,23.69025461,31.33810542,34.45380748,36.77024122,39.33923154,16.70090613,18.77078837,23.34802805
2310079G19Rik,0,0,0,0,0,0,0,0,0
2310081J21Rik,0,0,0,0,0,0,0,0,0
2410002F23Rik,113.2337304,99.91107378,108.0624325,86.13451871,88.07755456,81.59248023,102.061093,78.99373437,75.11974242
2410003L11Rik,0.920599434,0,0,0,0,0,0,0.782116182,0
2410004B18Rik,118.757327,109.1811734,99.41743789,133.0299789,89.78779833,64.10837732,77.00973382,91.50759329,97.45263881
2410004I01Rik,3.682397735,1.03001107,1.080624325,0.957050208,0,0,0.927828118,0.782116182,3.045394963
2410004N09Rik,15.65019037,19.57021033,21.6124865,12.4416527,33.34975367,18.94111148,11.13393742,19.55290455,12.18157985
2410004P03Rik,0,17.51018819,0,0.957050208,0,0,1.855656237,7.039045637,19.28750143
2410006H16Rik,59.8389632,93.73100736,83.20807301,80.39221746,76.10584811,71.3934202,51.03054651,56.3123651,58.87763595
2410007B07Rik,0,0,0,0,0,0,0,0,0
2410012E07Rik,0,0,0,0,0,0,0,0,0
2410012M07Rik,0,0,0,0,0,0,0,0,0
2410015M20Rik,174.9138924,189.5220369,175.0611406,181.8395395,173.5897434,147.1578661,154.0194676,131.3955186,130.9519834
2410016O06Rik,67.20375867,79.31085239,66.99870814,80.39221746,81.23657944,74.30743735,78.86539006,50.05543564,57.8625043
